stop_lat,stop_code,stop_lon,stop_url,stop_id,stop_desc,stop_name,location_type,zone_id
37.788791,16994,-122.402127,https://SFMTA.com/16994,6994,,Metro Montgomery Station/Outbound,0,
37.7843,16995,-122.407822,https://SFMTA.com/16995,6995,,Metro Powell Station/Outbound,0,
37.775234,16996,-122.41934,https://SFMTA.com/16996,6996,,Van Ness Station Outbound,0,
37.778675,16997,-122.414995,https://SFMTA.com/16997,6997,,Metro Civic Center Station/Outbd,0,
37.732623,16990,-122.458719,https://SFMTA.com/16990,6990,,Yerba Buena Ave & Saint Elmo Way,0,
37.762683,16991,-122.435289,https://SFMTA.com/16991,6991,,Metro Castro Station/Outbound,0,
37.793134,16992,-122.396431,https://SFMTA.com/16992,6992,,Metro Embarcadero Station,0,
37.74817,16993,-122.459192,https://SFMTA.com/16993,6993,,Forest Hill Station Outbound,0,
37.735505,15519,-122.460804,https://SFMTA.com/15519,5519,,Miraloma Dr & Yerba Buena Ave,0,
37.740207,15518,-122.45927,https://SFMTA.com/15518,5518,,Miraloma Dr & Marne Ave,0,
37.781827,15511,-122.504106,https://SFMTA.com/15511,5511,,V.A. HOSPITAL,0,
37.741056,15510,-122.384679,https://SFMTA.com/15510,5510,,MENDELL ST/Opposite US POST OFFICE,0,
37.737744,15513,-122.461458,https://SFMTA.com/15513,5513,,126 Miraloma Dr,0,
37.739377,15515,-122.460083,https://SFMTA.com/15515,5515,,Miraloma Dr & Juanita Way,0,
37.737869,15514,-122.461309,https://SFMTA.com/15514,5514,,Miraloma Dr & Bengal Aly,0,
37.740082,15517,-122.459224,https://SFMTA.com/15517,5517,,Miraloma Dr & Marne Ave,0,
37.739199,15516,-122.460026,https://SFMTA.com/15516,5516,,Miraloma Dr & Juanita Way,0,
37.777101,13038,-122.46817,https://SFMTA.com/13038,3038,,Balboa St & 10th Ave,0,
37.776967,13039,-122.468388,https://SFMTA.com/13039,3039,,Balboa St & 10th Ave,0,
37.777289,13034,-122.464158,https://SFMTA.com/13034,3034,,Balboa St & 6th Ave,0,
37.777173,13035,-122.463849,https://SFMTA.com/13035,3035,,Balboa St & 6th Ave,0,
37.777199,13036,-122.466038,https://SFMTA.com/13036,3036,,Balboa St & 8th Ave,0,
37.777065,13037,-122.466256,https://SFMTA.com/13037,3037,,Balboa St & 8th Ave,0,
37.806094,13031,-122.409161,https://SFMTA.com/13031,3031,,Bay St & Midway St,0,
37.777396,13032,-122.461751,https://SFMTA.com/13032,3032,,Balboa St & 4th Ave,0,
37.777262,13033,-122.461969,https://SFMTA.com/13033,3033,,Balboa St & 4th Ave,0,
37.721024,18080,-122.446509,https://SFMTA.com/18080,8080,,San Jose Ave & Geneva Ave,0,
37.765218,13299,-122.416048,https://SFMTA.com/13299,3299,,16th St & Shotwell St,0,
37.748621,18035,-122.438373,https://SFMTA.com/18035,8035,,Clipper St & Douglass St,0,
37.748728,18034,-122.43843,https://SFMTA.com/18034,8034,,Clipper St & Douglass St,0,
37.741357,18037,-122.466637,https://SFMTA.com/18037,8037,,Ulloa St & Wawona St,0,
37.741241,18036,-122.466625,https://SFMTA.com/18036,8036,,Ulloa St & Wawona Ave,0,
37.764182,18031,-122.462139,https://SFMTA.com/18031,8031,,Irving St & 5th Ave,0,
37.803102,18033,-122.458763,https://SFMTA.com/18033,8033,,Sports Basement Parking Lot,0,
37.764244,18032,-122.462987,https://SFMTA.com/18032,8032,,Irving St & 6th Ave,0,
37.740831,18039,-122.465571,https://SFMTA.com/18039,8039,,Ulloa St & Claremontl St,0,
37.73404,15605,-122.42592,https://SFMTA.com/15605,5605,,Mission St & Murray St,0,
37.7147,15604,-122.44265,https://SFMTA.com/15604,5604,,Mission St & Mt Vernon Ave,0,
37.711468,15601,-122.446291,https://SFMTA.com/15601,5601,,Mission St & Lowell St,0,
37.7095,15600,-122.45087,https://SFMTA.com/15600,5600,,Mission St & Lawrence Ave,0,
37.791965,15603,-122.39493,https://SFMTA.com/15603,5603,,Mission St & Main St,0,
37.711432,15602,-122.446486,https://SFMTA.com/15602,5602,,Mission St & Lowell St,0,
37.721282,15609,-122.437483,https://SFMTA.com/15609,5609,,Mission St & Onondaga Ave,0,
37.70962,15608,-122.45006,https://SFMTA.com/15608,5608,,Mission St & Oliver St,0,
37.80221,16518,-122.4095,https://SFMTA.com/16518,6518,,Stockton St & Greenwich St,0,
37.80313,16519,-122.40969,https://SFMTA.com/16519,6519,,Stockton St & Lombard St,0,
37.765861,13297,-122.405515,https://SFMTA.com/13297,3297,,16th St & San Bruno Ave,0,
37.793736,16511,-122.407757,https://SFMTA.com/16511,6511,,Stockton St & Clay St,0,
37.799215,16512,-122.408878,https://SFMTA.com/16512,6512,,Stockton St & Columbus Ave,0,
37.799277,16513,-122.40905,https://SFMTA.com/16513,6513,,Stockton St & Columbus Ave,0,
37.801419,16515,-122.409461,https://SFMTA.com/16515,6515,,Stockton St & Filbert St,0,
37.787802,16516,-122.406752,https://SFMTA.com/16516,6516,,Stockton St & Geary St,0,
37.802347,16517,-122.409656,https://SFMTA.com/16517,6517,,Stockton St & Greenwich St,0,
37.76502,13292,-122.41928,https://SFMTA.com/13292,3292,,16th St & Mission St,0,
37.764983,13293,-122.419835,https://SFMTA.com/13293,3293,,16th St & Mission St,0,
37.78915,13812,-122.41658,https://SFMTA.com/13812,3812,,Bush St & Hyde St,0,
37.7893,13814,-122.41496,https://SFMTA.com/13814,3814,,Bush St & Leavenworth St,0,
37.76773,13818,-122.44021,https://SFMTA.com/13818,3818,,Buena Vista Ave E & Buena Vista Ter,0,
37.76883,13819,-122.43833,https://SFMTA.com/13819,3819,,BUENA VISTA TER & BUENA VISTA AVE E,0,
37.735273,16424,-122.401065,https://SFMTA.com/16424,6424,,Silver Ave & Topeka Ave,0,
37.78505,16425,-122.424085,https://SFMTA.com/16425,6425,,Starr King Way & Gough St,0,
37.751218,16426,-122.450094,https://SFMTA.com/16426,6426,,Skyview Way & Aquavista Way,0,
37.748925,16427,-122.450449,https://SFMTA.com/16427,6427,,Skyview Way & City View Way,0,
37.736361,16420,-122.398888,https://SFMTA.com/16420,6420,,Silver Ave & Revere Ave,0,
37.785434,14298,-122.425082,https://SFMTA.com/14298,4298,,Geary Blvd & Gough St,0,
37.732446,16422,-122.405683,https://SFMTA.com/16422,6422,,Silver Ave & San Bruno Ave,0,
37.764038,17996,-122.465428,https://SFMTA.com/17996,7996,,Irving St & 8th Ave,0,
37.784391,14295,-122.43305,https://SFMTA.com/14295,4295,,Geary Blvd & Fillmore St,0,
37.783178,14294,-122.439572,https://SFMTA.com/14294,4294,,Geary Blvd & Divisadero St,0,
37.749942,16428,-122.450335,https://SFMTA.com/16428,6428,,Skyview Way & Glenview Dr,0,
37.728222,16429,-122.501695,https://SFMTA.com/16429,6429,,Skyline Blvd & Zoo Rd,0,
37.783428,14293,-122.439366,https://SFMTA.com/14293,4293,,Geary Blvd & Divisadero St,0,
37.781528,14292,-122.455677,https://SFMTA.com/14292,4292,,Geary Blvd & Commonwealth St,0,
37.714153,16257,-122.452148,https://SFMTA.com/16257,6257,,San Jose Ave & Farallones St,0,
37.79094,17264,-122.399195,https://SFMTA.com/17264,7264,,Market St & 1st St,0,
37.761326,17544,-122.397473,https://SFMTA.com/17544,7544,,Connecticut St & 19th St,0,
37.71322,16568,-122.42115,https://SFMTA.com/16568,6568,,1901 Sunnydale Ave,0,
37.748977,16169,-122.467051,https://SFMTA.com/16169,6169,,Quintara St & Cragmont Ave,0,
37.749093,16168,-122.467681,https://SFMTA.com/16168,6168,,Quintara St & Cragmont Ave,0,
37.74763,16161,-122.49763,https://SFMTA.com/16161,6161,,Quintara St & 39th Ave,0,
37.747765,16160,-122.494399,https://SFMTA.com/16160,6160,,Quintara St & 36th Ave,0,
37.74754,16163,-122.49981,https://SFMTA.com/16163,6163,,Quintara St & 41st Ave,0,
37.74768,16162,-122.49952,https://SFMTA.com/16162,6162,,Quintara St & 41st Ave,0,
37.74742,16165,-122.50304,https://SFMTA.com/16165,6165,,Quintara St & 44th Ave,0,
37.74734,16167,-122.507,https://SFMTA.com/16167,6167,,Quintara St & 48th Ave,0,
37.74743,16166,-122.50487,https://SFMTA.com/16166,6166,,Quintara St & 46th Ave,0,
37.772547,14749,-122.4841,https://SFMTA.com/14749,4749,,Fulton St & 25th Ave,0,
37.772591,14748,-122.484306,https://SFMTA.com/14748,4748,,Fulton St & 25th Ave,0,
37.799324,16769,-122.417511,https://SFMTA.com/16769,6769,,Union St & Leavenworth St,0,
37.799449,16768,-122.417545,https://SFMTA.com/16768,6768,,Union St & Leavenworth St,0,
37.79895,16767,-122.420527,https://SFMTA.com/16767,6767,,Union St & Larkin St,0,
37.799066,16766,-122.420607,https://SFMTA.com/16766,6766,,Union St & Larkin St,0,
37.800758,16765,-122.406102,https://SFMTA.com/16765,6765,,Union St & Kearny St,0,
37.800909,16764,-122.405965,https://SFMTA.com/16764,6764,,Union St & Kearny St,0,
37.77266,14747,-122.48061,https://SFMTA.com/14747,4747,,Fulton St & 22nd Ave,0,
37.77276,14746,-122.48134,https://SFMTA.com/14746,4746,,Fulton St & 22nd Ave,0,
37.79912,16761,-122.419151,https://SFMTA.com/16761,6761,,Union St & Hyde St,0,
37.799271,16760,-122.418956,https://SFMTA.com/16760,6760,,Union St & Hyde St,0,
37.729733,15869,-122.383578,https://SFMTA.com/15869,5869,,Palou Ave & Ingalls St,0,
37.72942,15868,-122.38273,https://SFMTA.com/15868,5868,,Palou Ave & Ingalls St,0,
37.727982,15865,-122.380189,https://SFMTA.com/15865,5865,,Palou Ave & Crespi Dr,0,
37.73385,15864,-122.390859,https://SFMTA.com/15864,5864,,Palou Ave & 3rd St,0,
37.739529,15867,-122.400547,https://SFMTA.com/15867,5867,,Palou Ave & Industrial St,0,
37.728679,15866,-122.381425,https://SFMTA.com/15866,5866,,Palou Ave & Hawes St,0,
37.734019,15863,-122.390825,https://SFMTA.com/15863,5863,,Palou Ave & 3rd St,0,
37.76582,16796,-122.4428,https://SFMTA.com/16796,6796,,Upper Ter & Buena Vista Ave West,0,
37.73579,14696,-122.41364,https://SFMTA.com/14696,4696,,Folsom St & Ogden St,0,
37.801091,14608,-122.436229,https://SFMTA.com/14608,4608,,Fillmore St & Chestnut St,0,
37.800891,14609,-122.436469,https://SFMTA.com/14609,4609,,Fillmore St & Chestnut St,0,
37.804423,14606,-122.437127,https://SFMTA.com/14606,4606,,Fillmore St & Beach St,0,
37.804447,14607,-122.436958,https://SFMTA.com/14607,4607,,Fillmore St & Beach St,0,
37.794158,14604,-122.434842,https://SFMTA.com/14604,4604,,Fillmore St & Broadway,0,
37.793805,14605,-122.434878,https://SFMTA.com/14605,4605,,Fillmore St & Broadway,0,
37.802585,14603,-122.43668,https://SFMTA.com/14603,4603,,Fillmore St & Bay St,0,
37.735368,16451,-122.502777,https://SFMTA.com/16451,6451,,Sloat Blvd & 45th Ave,0,
37.76545,16797,-122.44338,https://SFMTA.com/16797,6797,,Upper Ter & Masonic Ave,0,
37.734783,16564,-122.494059,https://SFMTA.com/16564,6564,,Sunset Blvd & Yorba St,0,
37.776582,16695,-122.395491,https://SFMTA.com/16695,6695,,Townsend St & 4th St,0,
37.73163,15768,-122.37896,https://SFMTA.com/15768,5768,,Northridge Rd & Ingalls St,0,
37.766413,14718,-122.453257,https://SFMTA.com/14718,4718,,Frederick St & Stanyan St,0,
37.734653,16456,-122.480061,https://SFMTA.com/16456,6456,,Sloat Blvd & Crestlake Dr,0,
37.766208,14719,-122.454908,https://SFMTA.com/14719,4719,,Frederick St & Willard St,0,
37.734911,14202,-122.411283,https://SFMTA.com/14202,4202,,Crescent Ave & Putnam St,0,
37.735055,14203,-122.418626,https://SFMTA.com/14203,4203,,Crescent Ave & Roscoe St,0,
37.734895,14200,-122.418214,https://SFMTA.com/14200,4200,,Crescent Ave & Porter St,0,
37.711857,16340,-122.418681,https://SFMTA.com/16340,6340,,Santos St & Brookdale Ave,0,
37.70864,16343,-122.41987,https://SFMTA.com/16343,6343,,Santos St & Geneva Ave,0,
37.735009,14201,-122.411169,https://SFMTA.com/14201,4201,,Crescent Ave & Putnam St,0,
37.709867,16345,-122.4193,https://SFMTA.com/16345,6345,,Santos St & Velasco Ave,0,
37.7085,16344,-122.42008,https://SFMTA.com/16344,6344,,Santos St & Geneva Ave,0,
37.710028,16346,-122.419426,https://SFMTA.com/16346,6346,,Santos St & Velasco Ave,0,
37.71479,16348,-122.40057,https://SFMTA.com/16348,6348,,3800 San Bruno Ave,0,
37.790749,14510,-122.389841,https://SFMTA.com/14510,4510,,The Embarcadero & Folsom St,0,
37.790561,14511,-122.389898,https://SFMTA.com/14511,4511,,The Embarcadero & Folsom St,0,
37.80296,14516,-122.401029,https://SFMTA.com/14516,4516,,The Embarcadero & Greenwich St,0,
37.801264,14517,-122.399369,https://SFMTA.com/14517,4517,,The Embarcadero & Green St,0,
37.803263,14515,-122.401113,https://SFMTA.com/14515,4515,,The Embarcadero & Greenwich St,0,
37.767466,16187,-122.402912,https://SFMTA.com/16187,6187,,Rhode Island St & 15th St,0,
37.75617,16186,-122.401842,https://SFMTA.com/16186,6186,,176 Rhode Island St,0,
37.72979,16185,-122.3954,https://SFMTA.com/16185,6185,,Reddy St & Williams Ave,0,
37.73098,16184,-122.39504,https://SFMTA.com/16184,6184,,Reddy St & Thornton Ave,0,
37.800328,16182,-122.446954,https://SFMTA.com/16182,6182,,Richardson Ave & Francisco St,0,
37.800408,16181,-122.447447,https://SFMTA.com/16181,6181,,Richardson Ave & Francisco St,0,
37.755402,16908,-122.461312,https://SFMTA.com/16908,6908,,345 Warren Dr E,0,
37.766324,16189,-122.402627,https://SFMTA.com/16189,6189,,Rhode Island St & 16th St,0,
37.767315,16188,-122.402729,https://SFMTA.com/16188,6188,,Rhode Island St & 15th St,0,
37.73298,15289,-122.38479,https://SFMTA.com/15289,5289,,La Salle Ave & Newcomb Ave,0,
37.73077,15288,-122.3814,https://SFMTA.com/15288,5288,,La Salle Ave & Ingalls St,0,
37.800442,15281,-122.430937,https://SFMTA.com/15281,5281,,Lombard St & Laguna St,0,
37.800505,15280,-122.431326,https://SFMTA.com/15280,5280,,Lombard St & Laguna St,0,
37.80704,15470,-122.41038,https://SFMTA.com/15470,5470,,North Point St & Stockton St,0,
37.79948,15285,-122.439559,https://SFMTA.com/15285,5285,,Lombard St & Pierce St,0,
37.799399,15284,-122.439157,https://SFMTA.com/15284,5284,,Lombard St & Pierce St,0,
37.80328,15286,-122.40963,https://SFMTA.com/15286,5286,,Lombard St & Stockton St,0,
37.716711,17236,-122.476033,https://SFMTA.com/17236,7236,,FONT BLVD & GONZALEZ DR,0,
37.790261,17945,-122.396788,https://SFMTA.com/17945,7945,,Mission st & Fremont St,0,
37.777278,17235,-122.394631,https://SFMTA.com/17235,7235,,TOWNSEND ST & 4TH ST,0,
37.739,15049,-122.38654,https://SFMTA.com/15049,5049,,Hudson Ave & Mendell St,0,
37.73896,15048,-122.38628,https://SFMTA.com/15048,5048,,Hudson Ave & Mendell St,0,
37.73759,15047,-122.38416,https://SFMTA.com/15047,5047,,Hudson Ave & Keith St,0,
37.7377,15046,-122.38412,https://SFMTA.com/15046,5046,,Hudson Ave & Keith St,0,
37.73239,15045,-122.379692,https://SFMTA.com/15045,5045,,Hudson Ave & Ingalls St,0,
37.732497,15044,-122.37991,https://SFMTA.com/15044,5044,,Hudson Ave & Ingalls St,0,
37.73596,15043,-122.38353,https://SFMTA.com/15043,5043,,Hudson Ave & Cashmere St,0,
37.73469,15042,-122.38305,https://SFMTA.com/15042,5042,,Hudson Ave & Ardath Ct,0,
37.740336,15041,-122.388724,https://SFMTA.com/15041,5041,,Hudson Ave & 3rd St,0,
37.72063,15040,-122.4511,https://SFMTA.com/15040,5040,,Howth St & Niagra Ave,0,
37.711138,13783,-122.403783,https://SFMTA.com/13783,3783,,Bayshore Blvd & Leland Ave,0,
37.713546,13781,-122.400071,https://SFMTA.com/13781,3781,,Bayshore Blvd & Hester Ave,0,
37.733213,13788,-122.40472,https://SFMTA.com/13788,3788,,Bayshore Blvd & Silver Ave,0,
37.732963,13789,-122.404789,https://SFMTA.com/13789,3789,,Bayshore Blvd & Silver Ave,0,
37.763237,16239,-122.443792,https://SFMTA.com/16239,6239,,Roosevelt Way & Lower Ter,0,
37.76342,16238,-122.4437,https://SFMTA.com/16238,6238,,Roosevelt Way & Lower Ter,0,
37.761952,16235,-122.445213,https://SFMTA.com/16235,6235,,Roosevelt Way & 17th St,0,
37.76197,16234,-122.445373,https://SFMTA.com/16234,6234,,Roosevelt Way & 17th St,0,
37.76373,16237,-122.44301,https://SFMTA.com/16237,6237,,Roosevelt Way & Clifford Ter,0,
37.76373,16236,-122.44291,https://SFMTA.com/16236,6236,,Roosevelt Way & Clifford Ter,0,
37.764495,16231,-122.443138,https://SFMTA.com/16231,6231,,415 Roosevelt Way,0,
37.764495,16230,-122.443299,https://SFMTA.com/16230,6230,,414 Roosevelt Way,0,
37.766493,16233,-122.439505,https://SFMTA.com/16233,6233,,Roosevelt Way & 15th St,0,
37.767162,16232,-122.437225,https://SFMTA.com/16232,6232,,Roosevelt Way & 14th St,0,
37.713152,13716,-122.459159,https://SFMTA.com/13716,3716,,Broad St & Capitol Ave,0,
37.76751,13258,-122.43327,https://SFMTA.com/13258,3258,,14th St & Noe St,0,
37.7674,13259,-122.43356,https://SFMTA.com/13259,3259,,14th St & Noe St,0,
37.709306,17300,-122.423217,https://SFMTA.com/17300,7300,,Geneva Ave&Carter St,0,
37.78585,17301,-122.41198,https://SFMTA.com/17301,7301,,O'Farrell St&Taylor St,0,
37.740038,17307,-122.450541,https://SFMTA.com/17307,7307,,Myra Way & Reposa Way,0,
37.709083,17304,-122.423102,https://SFMTA.com/17304,7304,,Geneva Ave&Carter St,0,
37.74317,13250,-122.47017,https://SFMTA.com/13250,3250,,14th Ave & Taraval St,0,
37.7416,13251,-122.47004,https://SFMTA.com/13251,3251,,14th Ave & Ulloa St,0,
37.74153,13252,-122.47018,https://SFMTA.com/13252,3252,,14th Ave & Ulloa St,0,
37.767296,13253,-122.437213,https://SFMTA.com/13253,3253,,14th St & Alpine Ter,0,
37.767768,13254,-122.429088,https://SFMTA.com/13254,3254,,14th St & Church St,0,
37.76767,13255,-122.42913,https://SFMTA.com/13255,3255,,14th St & Church St,0,
37.76738,13256,-122.43584,https://SFMTA.com/13256,3256,,14th St & Castro St,0,
37.76728,13257,-122.43578,https://SFMTA.com/13257,3257,,14th St & Castro St,0,
37.728748,16407,-122.422786,https://SFMTA.com/16407,6407,,Silver Ave & Gambier St,0,
37.776864,13192,-122.407904,https://SFMTA.com/13192,3192,,7th St & Folsom St,0,
37.761619,13333,-122.423955,https://SFMTA.com/13333,3333,,18th St & Guerrero St,0,
37.760765,13332,-122.438154,https://SFMTA.com/13332,3332,,18th St & Eureka St,0,
37.761388,13331,-122.425927,https://SFMTA.com/13331,3331,,18th St & Dolores St,0,
37.71135,17046,-122.40793,https://SFMTA.com/17046,7046,,Rutland St & Visitacion Ave,0,
37.805411,15465,-122.422106,https://SFMTA.com/15465,5465,,North Point St & Larkin St,0,
37.760488,13336,-122.440778,https://SFMTA.com/13336,3336,,18th St & Hattie St,0,
37.760586,13335,-122.441087,https://SFMTA.com/13335,3335,,18th St & Hattie St,0,
37.761521,13334,-122.423646,https://SFMTA.com/13334,3334,,18th St & Guerrero St,0,
37.805241,15469,-122.423494,https://SFMTA.com/15469,5469,,North Point St & Polk St,0,
37.78781,15186,-122.41344,https://SFMTA.com/15186,5186,,Jones St & Post St,0,
37.759792,13339,-122.444445,https://SFMTA.com/13339,3339,,18th St & Market St,0,
37.761895,13338,-122.419509,https://SFMTA.com/13338,3338,,18th St & Mission St,0,
37.773478,13202,-122.46598,https://SFMTA.com/13202,3202,,8th Ave & Fulton St,0,
37.788393,15263,-122.482457,https://SFMTA.com/15263,5263,,Lincoln Blvd & Bowley St,0,
37.807132,15184,-122.417324,https://SFMTA.com/15184,5184,,Jones St & Beach St,0,
37.781653,15261,-122.494615,https://SFMTA.com/15261,5261,,Legion Of Honor Dr & Clement St,0,
37.792088,15269,-122.480968,https://SFMTA.com/15269,5269,,Lincoln Blvd & Pershing Dr,0,
37.71621,17057,-122.413938,https://SFMTA.com/17057,7057,,Visitacion Valley Middle School,0,
37.762978,13659,-122.446805,https://SFMTA.com/13659,3659,,Ashbury St & Clayton St,0,
37.73531,16989,-122.46055,https://SFMTA.com/16989,6989,,Yerba Buena Ave & Ravenwood Dr,0,
37.734389,16988,-122.459705,https://SFMTA.com/16988,6988,,Yerba Buena Ave & Hazelwood Ave,0,
37.734559,16987,-122.459659,https://SFMTA.com/16987,6987,,Yerba Buena Ave & Hazelwood Ave,0,
37.733702,16986,-122.459189,https://SFMTA.com/16986,6986,,Yerba Buena Ave & Brentwood Ave,0,
37.733604,16985,-122.45896,https://SFMTA.com/16985,6985,,Yerba Buena Ave & Brentwood Ave,0,
37.77235,16984,-122.484077,https://SFMTA.com/16984,6984,,Cross Over Dr & Fulton St,0,
37.733248,16983,-122.383082,https://SFMTA.com/16983,6983,,Whitney Young Cir & Progress St,0,
37.733337,16982,-122.383322,https://SFMTA.com/16982,6982,,Whitney Young Cir & Progress St,0,
37.738903,16981,-122.427491,https://SFMTA.com/16981,6981,,Whitney St & Fairmount Street,0,
37.72271,16980,-122.41238,https://SFMTA.com/16980,6980,,Woolsey St & University St,0,
37.751511,13478,-122.431773,https://SFMTA.com/13478,3478,,24th St & Noe St,0,
37.797606,13024,-122.445693,https://SFMTA.com/13024,3024,,Baker St & Greenwich St,0,
37.790249,13023,-122.482263,https://SFMTA.com/13023,3023,,Baker Beach Parking Lot SW,0,
37.72654,13021,-122.40766,https://SFMTA.com/13021,3021,,Bacon St & Somerset St,0,
37.72667,13020,-122.40746,https://SFMTA.com/13020,3020,,Bacon St & Somerset St,0,
37.759942,18045,-122.396477,https://SFMTA.com/18045,8045,,20th St & Mississippi St,0,
37.735423,14198,-122.424457,https://SFMTA.com/14198,4198,,Crescent Ave & Mission St,0,
37.78072,18047,-122.412739,https://SFMTA.com/18047,8047,,7th St & Market St,0,
37.73467,14196,-122.413804,https://SFMTA.com/14196,4196,,Crescent Ave & Folsom St,0,
37.735244,14197,-122.422567,https://SFMTA.com/14197,4197,,Crescent Ave & Leese St,0,
37.734804,14195,-122.413586,https://SFMTA.com/14195,4195,,Crescent Ave & Folsom St,0,
37.735253,14192,-122.424056,https://SFMTA.com/14192,4192,,Crescent Ave & College Ave,0,
37.734832,14190,-122.416942,https://SFMTA.com/14190,4190,,Crescent Ave & Andover St,0,
37.734966,14191,-122.419726,https://SFMTA.com/14191,4191,,Crescent Ave & Arnold Ave,0,
37.773269,15672,-122.421768,https://SFMTA.com/15672,5672,,Market St & Gough St,0,
37.772875,15673,-122.421991,https://SFMTA.com/15673,5673,,Market St & Gough St,0,
37.758017,14358,-122.400867,https://SFMTA.com/14358,4358,,De Haro St & Southern Heights Ave,0,
37.74693,14359,-122.4402,https://SFMTA.com/14359,4359,,5157 Diamond Heights Blvd,0,
37.779105,15676,-122.414379,https://SFMTA.com/15676,5676,,Market St & Hyde St,0,
37.759667,14354,-122.401026,https://SFMTA.com/14354,4354,,De Haro St & 20th St,0,
37.757437,14355,-122.400822,https://SFMTA.com/14355,4355,,De Haro St & 22nd St,0,
37.754885,14356,-122.400571,https://SFMTA.com/14356,4356,,De Haro St & 23rd St,0,
37.763504,14357,-122.401368,https://SFMTA.com/14357,4357,,De Haro St & Mariposa St,0,
37.766056,14350,-122.40163,https://SFMTA.com/14350,4350,,De Haro St & 16th St,0,
37.764762,14351,-122.401516,https://SFMTA.com/14351,4351,,De Haro St & 17th St,0,
37.76221,14352,-122.401243,https://SFMTA.com/14352,4352,,De Haro St & 18th St,0,
37.760934,14353,-122.401117,https://SFMTA.com/14353,4353,,De Haro St & 19th St,0,
37.731837,16509,-122.431319,https://SFMTA.com/16509,6509,,Still St & Lyell St,0,
37.734807,16503,-122.471618,https://SFMTA.com/16503,6503,,West Portal/Sloat/St Francis Circle,0,
37.794409,16501,-122.394538,https://SFMTA.com/16501,6501,,Steuart St & Market St,0,
37.75546,14676,-122.414481,https://SFMTA.com/14676,4676,,Folsom St & 22nd St,0,
37.755951,14675,-122.414332,https://SFMTA.com/14675,4675,,Folsom St & 22nd St,0,
37.72748,13802,-122.480035,https://SFMTA.com/13802,3802,,281 Buckingham Way,0,
37.762215,14671,-122.414914,https://SFMTA.com/14671,4671,,Folsom St & 18th St,0,
37.734752,16437,-122.47738,https://SFMTA.com/16437,6437,,Sloat Blvd & 21st Ave,0,
37.734494,16436,-122.475272,https://SFMTA.com/16436,6436,,Sloat Blvd & 19th Ave,0,
37.73478,16435,-122.474493,https://SFMTA.com/16435,6435,,Sloat Blvd & 19th Ave,0,
37.73347,16434,-122.497013,https://SFMTA.com/16434,6434,,Skyline Blvd & Sloat Blvd,0,
37.733693,16433,-122.49667,https://SFMTA.com/16433,6433,,Skyline Blvd & Sloat Blvd,0,
37.782161,15709,-122.447355,https://SFMTA.com/15709,5709,,Masonic Ave & Geary Blvd,0,
37.726392,16431,-122.502449,https://SFMTA.com/16431,6431,,Skyline Blvd & Harding Rd,0,
37.775577,15705,-122.446553,https://SFMTA.com/15705,5705,,Masonic Ave & Fulton St,0,
37.77571,15706,-122.44636,https://SFMTA.com/15706,5706,,Masonic Ave & Fulton St,0,
37.71669,15700,-122.43113,https://SFMTA.com/15700,5700,,Moscow St & France Ave,0,
37.71513,15702,-122.4323,https://SFMTA.com/15702,5702,,Moscow St & Italy Ave,0,
37.719823,15703,-122.42876,https://SFMTA.com/15703,5703,,Moscow St & Persia Ave,0,
37.710203,16571,-122.409612,https://SFMTA.com/16571,6571,,Sunnydale Ave & Cora St,0,
37.828276,17558,-122.371758,https://SFMTA.com/17558,7558,,Avenue H & 13th St,0,
37.748376,17552,-122.413579,https://SFMTA.com/17552,7552,,Folsom St & Cesar Chavez St,0,
37.7481,17551,-122.418082,https://SFMTA.com/17551,7551,,Cesar Chavez St & Mission St,0,
37.8005,14119,-122.410356,https://SFMTA.com/14119,4119,,Columbus Ave & Union St,0,
37.825152,17557,-122.3698,https://SFMTA.com/17557,7557,,Avenue H & 9th St,0,
37.822375,17556,-122.367968,https://SFMTA.com/17556,7556,,Avenue H & 5th St,0,
37.706622,17554,-122.459265,https://SFMTA.com/17554,7554,,Mission St & Flournoy,0,
37.806668,14776,-122.475872,https://SFMTA.com/14776,4776,,Golden Gate Br Tunnel/Merchant Rd,0,
37.770534,14772,-122.468925,https://SFMTA.com/14772,4772,,TEA GARDEN DR/DeYoung Museum,0,
37.807561,14773,-122.475024,https://SFMTA.com/14773,4773,,Golden Gate Bridge/Parking Lot,0,
37.770436,14771,-122.466151,https://SFMTA.com/14771,4771,,Concourse Dr at Acad of Sciences,0,
37.767879,14779,-122.510284,https://SFMTA.com/14779,4779,,GREAT HWY/near Beach Chalet,0,
37.761202,14174,-122.444044,https://SFMTA.com/14174,4174,,Corbett Ave & Danvers St,0,
37.761327,14175,-122.444078,https://SFMTA.com/14175,4175,,Corbett Ave & Danvers St,0,
37.76208,14176,-122.43962,https://SFMTA.com/14176,4176,,Corbett Ave & Douglass St,0,
37.75641,14177,-122.44328,https://SFMTA.com/14177,4177,,Corbett Ave & Graystone Ter,0,
37.751682,14170,-122.443712,https://SFMTA.com/14170,4170,,956 Corbett Ave,0,
37.75894,14171,-122.44614,https://SFMTA.com/14171,4171,,Corbett Ave & Clayton St,0,
37.758659,14172,-122.4459,https://SFMTA.com/14172,4172,,Corbett Ave & Clayton St,0,
37.75085,14173,-122.44396,https://SFMTA.com/14173,4173,,Corbett Ave & Cuesta Ct,0,
